CODIGO,DETALLE,DETALLE_E1,DETALLE_E2,RUBRO,PROVEEDOR,UNIDAD,SERIAL_NUM,EXP_DATE,CODIGO_D_R,COSTO,PRECIO_1,PORCENT_1,PRECIO_2,PORCENT_2,PRECIO_3,PORCENT_3,PRECIO_4,PORCENT_4,PRECIO_5,PORCENT_5,PROMO,PROMOPRICE,PROMOSTART,PROMOEND,COMM_TYPE,COMM,COMM_MAX,EXISTENCIA,MINIMO,MAXIMO,PUN_PEDIDO,TASA_IVA,IT_TIPO,IT_POR_MON,TAX_1,TAX_2,TAX_3,TAX_4,TAX_5,BALANZA,TYPE,OBS,VIEW_OBS,SERVICE,CUSTOM_1,CUSTOM_2,CUSTOM_3,CUSTOM_4,CUSTOM_5,CUSTOM_6,IMAGE,IMAGEVIEW,MONEDA,KIT_C_PROD,COD_BARRA,TLABEL,CREADO,MODIFICADO,USE_CP_KIT,EXIS_SUC1,EXIS_SUC2,EXIS_SUC3,EXIS_SUC4,EXIS_SUC5,EXIS_SUC6,EXIS_SUC7,EXIS_SUC8,EXIS_SUC9,EXIS_SUC10,VEN_SUC1,VEN_SUC2,VEN_SUC3,VEN_SUC4,VEN_SUC5,VEN_SUC6,VEN_SUC7,VEN_SUC8,VEN_SUC9,VEN_SUC10,COMER_E
3501           ,GLITTER 12 GR                           ,                                        ,                                        ,ARTISTICA                     ,0000000001,     ,.F.,.F.,0000000000,0,1046,0,0,0,0,0,0,0,0,0,.F.,0,28/03/2023,28/03/2023,2,0,0,92,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,28/03/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
351            ,HILO YUTE 6/2 X 50 MTS                  ,                                        ,                                        ,HILO ALG /MACRAME             ,0000000001,     ,.F.,.F.,0000000000,0,1898,0,0,0,0,0,0,0,0,0,.F.,0,18/07/2021,18/07/2021,2,0,0,"89,5",10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,18/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
352            ,GALÓN STRASS                            ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,3064,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2023,12/4/2023,2,0,0,"9991,79",1000,100000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,20/10/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
353            ,GALON CON STRASS NEGRO                  ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,4716,0,0,0,0,0,0,0,0,0,.F.,0,21/10/2021,21/10/2021,2,0,0,999,2,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,21/10/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
354            ,ACRILICO FLOR X 1                       ,                                        ,                                        ,ACRILICO COLOR                ,0000000001,     ,.F.,.F.,0000000000,0,59,0,0,0,0,0,0,0,0,0,.F.,0,19/01/2023,19/01/2023,2,0,0,9831,2,10000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,18/04/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
355            ,ACRILICO TRANSPARENTE                   ,                                        ,                                        ,ACRILICO COLOR                ,0000000001,     ,.F.,.F.,0000000000,0,170,0,0,0,0,0,0,0,0,0,.F.,0,19/04/2023,19/04/2023,2,0,0,929,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,18/04/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
356            ,TACHAS TAPICERO X10                     ,                                        ,                                        ,HERRAMIENTAS /TIJERAS         ,0000000001,     ,.F.,.F.,0000000000,0,273,0,0,0,0,0,0,0,0,0,.F.,0,28/05/2022,28/05/2022,2,0,0,67,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,28/05/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
357            ,FALSO STRASS                            ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,5330,0,0,0,0,0,0,0,0,0,.F.,0,9/7/2023,9/7/2023,2,0,0,"9975,74",2,10000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,26/06/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3579           ,VINCHA PLASTICA 10mm                    ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,241,0,0,0,0,0,0,0,0,0,.F.,0,25/09/2020,25/09/2020,2,0,0,80,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
358            ,PUNTILLA NEGRA                          ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,319,0,0,0,0,0,0,0,0,0,.F.,0,23/11/2021,23/11/2021,2,0,0,"92,3",2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,23/11/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3580           ,VINCHA PLASTICA 20mm                    ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,340,0,0,0,0,0,0,0,0,0,.F.,0,25/09/2020,25/09/2020,2,0,0,9728,1,10000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,25/06/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3581           ,VINCHA PLASTICA 4 CM                    ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,646,0,0,0,0,0,0,0,0,0,.F.,0,19/04/2021,19/04/2021,2,0,0,980,10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,19/04/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
359            ,PUNTILLA NEGRA                          ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,395,0,0,0,0,0,0,0,0,0,.F.,0,23/11/2021,23/11/2021,2,0,0,97,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,23/11/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
360            ,AGUJA LARGA FINITA cabeza oro           ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,155,0,0,0,0,0,0,0,0,0,.F.,0,10/2/2020,10/2/2020,2,0,0,998,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3601           ,GALON TRENZA 7MM                        ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,703,0,0,0,0,0,0,0,0,0,.F.,0,9/7/2023,9/7/2023,2,0,0,"89,61",2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/7/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
